,addtime,bId,cabin,depTime,dt_diff_h,flightNumber,invalid,last_cabin,last_price,last_seats,p_d_percent,preTime,price,price_diff,seats
4,1550109325,414003257,W,1550485200,104.40972222222221,WN830,2,W,0.0,0.0,inf,375875,492.0,492.0,4
1,1549959228,414003258,W,1550484600,145.93666666666667,WN2134,2,W,301.0,9.0,13.289036544850498,525372,341.0,40.0,9
7,1550080488,414003258,W,1550484600,112.25333333333333,WN2134,2,W,341.0,3.0,-29.912023460410555,404112,239.0,-102.0,3
10,1550106782,414003258,W,1550484600,104.94944444444444,WN2134,2,W,239.0,3.0,42.67782426778243,377818,341.0,102.0,3
11,1550109975,414003258,W,1550484600,104.0625,WN2134,1,W,341.0,3.0,-100.0,374625,0.0,-341.0,0
13,1550207362,414003258,W,1550484600,77.01055555555556,WN2134,2,W,0.0,0.0,inf,277238,379.0,379.0,3
14,1550275987,414003258,W,1550484600,57.948055555555555,WN2134,1,W,379.0,3.0,-100.0,208613,0.0,-379.0,0
1,1549954184,414003259,W,1550461200,140.83777777777777,WN403,2,W,228.0,3.0,11.403508771929825,507016,254.0,26.0,4
2,1549959201,414003259,W,1550461200,139.44416666666666,WN403,2,W,254.0,4.0,25.19685039370079,501999,318.0,64.0,9
1,1549959206,414003260,W,1550438700,133.19277777777776,WN501,2,W,246.0,4.0,23.983739837398375,479494,305.0,59.0,9
1,1549959228,414003261,W,1550491800,147.93666666666667,WN503,2,W,177.0,9.0,29.37853107344633,532572,229.0,52.0,9
4,1550234833,414003262,W,1550484000,69.21305555555556,WN511,2,W,223.0,9.0,-21.076233183856502,249167,176.0,-47.0,4
6,1550357635,414003262,W,1550484000,35.10138888888889,WN511,2,W,176.0,3.0,26.704545454545453,126365,223.0,47.0,9
7,1550428666,414003262,W,1550484000,15.370555555555557,WN511,2,W,223.0,9.0,-21.076233183856502,55334,176.0,-47.0,4
1,1549959203,414003263,W,1550496900,149.36027777777778,WN1356,2,W,177.0,9.0,29.37853107344633,537697,229.0,52.0,9
3,1550154433,414003264,W,1550490000,93.21305555555556,WN4321,2,W,223.0,9.0,-21.076233183856502,335567,176.0,-47.0,9
7,1550194064,414003264,W,1550490000,82.20444444444443,WN4321,2,W,176.0,9.0,26.704545454545453,295936,223.0,47.0,9
9,1550301384,414003264,W,1550490000,52.39333333333333,WN4321,1,W,223.0,5.0,-100.0,188616,0.0,-223.0,0
10,1550341183,414003264,W,1550490000,41.338055555555556,WN4321,2,W,0.0,0.0,inf,148817,223.0,223.0,5
1,1549959228,414003265,W,1550481000,144.93666666666667,WN215,2,W,198.0,9.0,21.21212121212121,521772,240.0,42.0,9
6,1550154462,414003265,W,1550481000,90.705,WN215,1,W,240.0,3.0,-100.0,326538,0.0,-240.0,0
8,1550257198,414003265,W,1550481000,62.16722222222222,WN215,2,W,0.0,0.0,inf,223802,240.0,240.0,3
9,1550366530,414003265,W,1550481000,31.79722222222222,WN215,1,W,240.0,3.0,-100.0,114470,0.0,-240.0,0
5,1550366084,414003266,W,1550493900,35.504444444444445,WN2321,1,W,223.0,3.0,-100.0,127816,0.0,-223.0,0
2,1550106784,414003267,W,1550442600,93.28222222222222,WN2179,2,W,0.0,0.0,inf,335816,395.0,395.0,3
7,1550175365,414003267,W,1550442600,74.23194444444445,WN2179,1,W,395.0,3.0,-100.0,267235,0.0,-395.0,0
8,1550176807,414003267,W,1550442600,73.83138888888888,WN2179,2,W,0.0,0.0,inf,265793,395.0,395.0,3
9,1550194065,414003267,W,1550442600,69.0375,WN2179,2,W,395.0,3.0,-7.848101265822785,248535,364.0,-31.0,3
11,1550228410,414003267,W,1550442600,59.49722222222223,WN2179,2,W,364.0,4.0,8.516483516483516,214190,395.0,31.0,4
14,1550288718,414003267,W,1550442600,42.745,WN2179,1,W,395.0,3.0,-100.0,153882,0.0,-395.0,0
15,1550341529,414003267,W,1550442600,28.075277777777778,WN2179,2,W,0.0,0.0,inf,101071,395.0,395.0,4
1,1550007000,414003268,W,1550497500,136.25,WN421,2,W,223.0,9.0,-21.076233183856502,490500,176.0,-47.0,3
2,1550078475,414003268,W,1550497500,116.39583333333333,WN421,2,W,176.0,3.0,26.704545454545453,419025,223.0,47.0,9
6,1550194064,414003268,W,1550497500,84.28777777777778,WN421,2,W,223.0,9.0,-21.076233183856502,303436,176.0,-47.0,5
9,1550288641,414003268,W,1550497500,58.01638888888888,WN421,1,W,176.0,5.0,-100.0,208859,0.0,-176.0,0
5,1550312202,414003269,W,1550462100,41.638333333333335,WN1554,2,W,395.0,9.0,-7.848101265822785,149898,364.0,-31.0,4
7,1550395246,414003269,W,1550462100,18.570555555555554,WN1554,2,W,364.0,3.0,8.516483516483516,66854,395.0,31.0,9
2,1549962594,414003270,W,1550439900,132.585,WN1224,2,W,236.0,5.0,-12.711864406779661,477306,206.0,-30.0,9
6,1550260146,414003270,W,1550439900,49.931666666666665,WN1224,2,W,206.0,9.0,-2.4271844660194173,179754,201.0,-5.0,9
7,1550313994,414003270,W,1550439900,34.97388888888889,WN1224,2,W,201.0,9.0,30.34825870646766,125906,262.0,61.0,9
1,1549996626,414003271,W,1550471400,131.88166666666666,WN1017,2,W,395.0,9.0,-7.848101265822785,474774,364.0,-31.0,3
2,1550039656,414003271,W,1550471400,119.92888888888889,WN1017,2,W,364.0,3.0,8.516483516483516,431744,395.0,31.0,9
3,1550049928,414003271,W,1550471400,117.07555555555557,WN1017,2,W,395.0,9.0,-7.848101265822785,421472,364.0,-31.0,3
5,1550094580,414003271,W,1550471400,104.67222222222222,WN1017,2,W,364.0,4.0,8.516483516483516,376820,395.0,31.0,9
7,1550194065,414003271,W,1550471400,77.0375,WN1017,2,W,395.0,9.0,-7.848101265822785,277335,364.0,-31.0,3
1,1549959228,414003272,W,1550442300,134.18666666666667,WN590,2,W,183.0,4.0,46.994535519125684,483072,269.0,86.0,9
5,1550249327,414003272,W,1550442300,53.603611111111114,WN590,2,W,269.0,9.0,1.858736059479554,192973,274.0,5.0,9
1,1549959201,414003273,W,1550443800,134.61083333333332,WN999,2,W,183.0,3.0,35.51912568306011,484599,248.0,65.0,9
7,1550395184,414003274,W,1550466900,19.92111111111111,WN725,1,W,525.0,5.0,-100.0,71716,0.0,-525.0,0
1,1549959197,414003275,W,1550441400,133.94527777777776,WN2270,2,W,206.0,9.0,75.24271844660194,482203,361.0,155.0,9
1,1549959228,414003276,W,1550462100,139.68666666666667,WN1580,2,W,251.0,9.0,7.171314741035856,502872,269.0,18.0,9
5,1550249328,414003276,W,1550462100,59.10333333333333,WN1580,2,W,269.0,9.0,1.858736059479554,212772,274.0,5.0,9
1,1549959197,414003277,W,1550450700,136.5286111111111,WN2201,2,W,206.0,9.0,75.24271844660194,491503,361.0,155.0,9
1,1549959199,414003278,W,1550442300,134.19472222222223,WN433,2,W,120.0,9.0,16.666666666666668,483101,140.0,20.0,9
5,1550312256,414003278,W,1550442300,36.123333333333335,WN433,2,W,140.0,9.0,27.857142857142858,130044,179.0,39.0,9
1,1549959197,414003279,W,1550457900,138.52861111111113,WN117,2,W,206.0,9.0,75.24271844660194,498703,361.0,155.0,9
2,1550125846,414003280,W,1550475300,97.07055555555556,WN2213,2,W,0.0,0.0,inf,349454,308.0,308.0,3
3,1550127474,414003280,W,1550475300,96.61833333333334,WN2213,1,W,308.0,3.0,-100.0,347826,0.0,-308.0,0
4,1550179646,414003280,W,1550475300,82.12611111111111,WN2213,2,W,0.0,0.0,inf,295654,308.0,308.0,5
1,1549959201,414003281,W,1550486100,146.36083333333332,WN1480,2,W,247.0,3.0,102.02429149797571,526899,499.0,252.0,9
1,1549959213,414003282,W,1550439900,133.52416666666667,WN2283,2,W,169.0,9.0,2.9585798816568047,480687,174.0,5.0,9
3,1550094607,414003282,W,1550439900,95.91472222222222,WN2283,2,W,174.0,9.0,2.8735632183908044,345293,179.0,5.0,9
4,1550109787,414003282,W,1550439900,91.69805555555556,WN2283,2,W,179.0,9.0,-2.793296089385475,330113,174.0,-5.0,9
7,1550357372,414003282,W,1550439900,22.924444444444443,WN2283,2,W,174.0,9.0,-22.988505747126435,82528,134.0,-40.0,3
8,1550367711,414003282,W,1550439900,20.052500000000002,WN2283,2,W,134.0,3.0,29.850746268656717,72189,174.0,40.0,9
9,1550383983,414003282,W,1550439900,15.5325,WN2283,2,W,174.0,9.0,-22.988505747126435,55917,134.0,-40.0,4
3,1550179669,414003283,W,1550472000,81.20305555555555,WN168,2,W,0.0,0.0,inf,292331,475.0,475.0,3
1,1549959247,414003285,W,1550493600,148.43138888888888,WN154,2,W,247.0,9.0,34.81781376518219,534353,333.0,86.0,9
1,1549959217,414003286,W,1550468700,141.52305555555554,WN1604,2,W,253.0,5.0,6.324110671936759,509483,269.0,16.0,5
2,1549964162,414003286,W,1550468700,140.14944444444444,WN1604,2,W,269.0,5.0,-14.869888475836431,504538,229.0,-40.0,4
6,1550138264,414003286,W,1550468700,91.78777777777778,WN1604,2,W,229.0,9.0,-13.100436681222707,330436,199.0,-30.0,3
12,1550314202,414003286,W,1550468700,42.916111111111114,WN1604,2,W,199.0,9.0,25.12562814070352,154498,249.0,50.0,9
1,1550005134,414003287,W,1550460000,126.35166666666667,WN2103,2,W,0.0,0.0,inf,454866,599.0,599.0,5
8,1550113144,414003287,W,1550460000,96.3488888888889,WN2103,1,W,599.0,3.0,-100.0,346856,0.0,-599.0,0
1,1549959228,414003289,W,1550448000,135.77,WN1308,2,W,257.0,9.0,19.06614785992218,488772,306.0,49.0,9
1,1549976679,414003290,W,1550442600,129.4225,WN2325,2,W,158.0,9.0,12.658227848101266,465921,178.0,20.0,9
5,1550331207,414003290,W,1550442600,30.9425,WN2325,2,W,178.0,9.0,28.089887640449437,111393,228.0,50.0,9
6,1550210766,414003291,W,1550466000,70.89833333333333,WN1277,1,W,306.0,3.0,-100.0,255234,0.0,-306.0,0
7,1550248123,414003291,W,1550466000,60.521388888888886,WN1277,2,W,0.0,0.0,inf,217877,306.0,306.0,4
10,1550383209,414003291,W,1550466000,22.9975,WN1277,1,W,306.0,4.0,-100.0,82791,0.0,-306.0,0
1,1549967236,414003292,W,1550448900,133.79555555555555,WN1504,2,W,158.0,9.0,12.658227848101266,481664,178.0,20.0,9
5,1550313637,414003292,W,1550448900,37.573055555555555,WN1504,2,W,178.0,9.0,28.089887640449437,135263,228.0,50.0,9
3,1550038373,414003294,W,1550463900,118.20194444444445,WN1843,1,W,228.0,4.0,-100.0,425527,0.0,-228.0,0
4,1550125816,414003294,W,1550463900,93.91222222222223,WN1843,2,W,0.0,0.0,inf,338084,228.0,228.0,3
8,1550238199,414003294,W,1550463900,62.694722222222225,WN1843,1,W,228.0,3.0,-100.0,225701,0.0,-228.0,0
10,1550341568,414003294,W,1550463900,33.98111111111111,WN1843,2,W,0.0,0.0,inf,122332,228.0,228.0,3
1,1549959228,414003295,W,1550444400,134.77,WN358,2,W,202.0,9.0,63.366336633663366,485172,330.0,128.0,9
2,1550103662,414003296,W,1550476200,103.48277777777777,WN483,2,W,228.0,9.0,-21.92982456140351,372538,178.0,-50.0,3
3,1550106808,414003296,W,1550476200,102.6088888888889,WN483,2,W,178.0,3.0,28.089887640449437,369392,228.0,50.0,9
6,1550313650,414003296,W,1550476200,45.15277777777778,WN483,2,W,228.0,9.0,-21.92982456140351,162550,178.0,-50.0,4
1,1549959228,414003297,W,1550455500,137.85333333333335,WN417,2,W,252.0,9.0,30.952380952380953,496272,330.0,78.0,9
1,1549959228,414003299,W,1550480700,144.85333333333335,WN271,2,W,202.0,5.0,63.366336633663366,521472,330.0,128.0,9
1,1549959228,414003300,W,1550490900,147.68666666666667,WN2207,2,W,202.0,9.0,63.366336633663366,531672,330.0,128.0,9
3,1550168254,414003302,W,1550460900,81.29055555555556,WN2260,2,W,0.0,0.0,inf,292646,596.0,596.0,3
4,1550179642,414003302,W,1550460900,78.12722222222222,WN2260,1,W,596.0,3.0,-100.0,281258,0.0,-596.0,0
7,1550395716,414003303,W,1550457600,17.19,WN2168,1,W,498.0,3.0,-100.0,61884,0.0,-498.0,0
5,1550154434,414003304,W,1550469600,87.5461111111111,WN2244,1,W,596.0,3.0,-100.0,315166,0.0,-596.0,0
6,1550164331,414003304,W,1550469600,84.79694444444445,WN2244,2,W,0.0,0.0,inf,305269,596.0,596.0,3
12,1550341763,414003304,W,1550469600,35.51027777777778,WN2244,1,W,596.0,3.0,-100.0,127837,0.0,-596.0,0
1,1549959201,414003306,W,1550493000,148.2775,WN749,2,W,303.0,9.0,96.6996699669967,533799,596.0,293.0,9
3,1550135226,414003307,W,1550468700,92.63166666666666,WN183,2,W,504.0,9.0,-45.23809523809524,333474,276.0,-228.0,9
5,1550312382,414003307,W,1550468700,43.42166666666667,WN183,2,W,276.0,9.0,36.231884057971016,156318,376.0,100.0,9
1,1549959228,414003308,W,1550443800,134.60333333333332,WN1983,2,W,185.0,9.0,155.13513513513513,484572,472.0,287.0,9
4,1550261184,414003309,W,1550452800,53.22666666666667,WN184,1,W,595.0,4.0,-100.0,191616,0.0,-595.0,0
5,1550275477,414003309,W,1550452800,49.256388888888885,WN184,2,W,0.0,0.0,inf,177323,595.0,595.0,3
6,1550288151,414003309,W,1550452800,45.73583333333333,WN184,1,W,595.0,3.0,-100.0,164649,0.0,-595.0,0
7,1550300624,414003309,W,1550452800,42.27111111111112,WN184,2,W,0.0,0.0,inf,152176,595.0,595.0,3
1,1549959202,414003310,W,1550453100,137.1938888888889,WN2291,2,W,392.0,3.0,49.48979591836735,493898,586.0,194.0,9
1,1549959230,414003311,W,1550444400,134.76944444444445,WN1502,2,W,116.0,9.0,17.24137931034483,485170,136.0,20.0,9
5,1550313012,414003311,W,1550444400,36.49666666666667,WN1502,2,W,136.0,9.0,29.41176470588235,131388,176.0,40.0,9
2,1549957585,414003314,W,1550481600,145.55972222222223,WN2321,2,W,253.0,4.0,-9.486166007905139,524015,229.0,-24.0,5
4,1549999525,414003314,W,1550481600,133.90972222222223,WN2321,2,W,229.0,9.0,-13.100436681222707,482075,199.0,-30.0,3
5,1550002411,414003314,W,1550481600,133.10805555555555,WN2321,2,W,199.0,3.0,15.075376884422111,479189,229.0,30.0,9
6,1550010761,414003314,W,1550481600,130.78861111111112,WN2321,2,W,229.0,9.0,-13.100436681222707,470839,199.0,-30.0,9
9,1550026377,414003314,W,1550481600,126.45083333333334,WN2321,2,W,199.0,3.0,15.075376884422111,455223,229.0,30.0,9
10,1550031283,414003314,W,1550481600,125.08805555555556,WN2321,2,W,229.0,9.0,-13.100436681222707,450317,199.0,-30.0,3
15,1550094580,414003314,W,1550481600,107.50555555555555,WN2321,2,W,199.0,4.0,2.512562814070352,387020,204.0,5.0,4
16,1550119148,414003314,W,1550481600,100.68111111111111,WN2321,2,W,204.0,4.0,116.17647058823529,362452,441.0,237.0,9
17,1550133602,414003314,W,1550481600,96.6661111111111,WN2321,2,W,441.0,9.0,-53.74149659863946,347998,204.0,-237.0,3
22,1550185279,414003314,W,1550481600,82.31138888888889,WN2321,2,W,204.0,3.0,116.17647058823529,296321,441.0,237.0,9
23,1550218770,414003314,W,1550481600,73.00833333333334,WN2321,2,W,441.0,9.0,-53.74149659863946,262830,204.0,-237.0,9
24,1550288272,414003314,W,1550481600,53.70222222222222,WN2321,2,W,204.0,9.0,-2.450980392156863,193328,199.0,-5.0,9
26,1550358287,414003314,W,1550481600,34.25361111111111,WN2321,2,W,199.0,5.0,121.60804020100502,123313,441.0,242.0,9
27,1550395040,414003314,W,1550481600,24.044444444444444,WN2321,2,W,441.0,9.0,-54.87528344671202,86560,199.0,-242.0,9
1,1549959230,414003315,W,1550446200,135.26944444444445,WN520,2,W,116.0,9.0,17.24137931034483,486970,136.0,20.0,9
5,1550312985,414003315,W,1550446200,37.00416666666667,WN520,2,W,136.0,9.0,29.41176470588235,133215,176.0,40.0,9
1,1549959230,414003317,W,1550448000,135.76944444444445,WN2065,2,W,116.0,9.0,17.24137931034483,488770,136.0,20.0,9
5,1550312985,414003317,W,1550448000,37.50416666666667,WN2065,2,W,136.0,9.0,29.41176470588235,135015,176.0,40.0,9
1,1549959230,414003319,W,1550454300,137.51944444444445,WN470,2,W,116.0,4.0,17.24137931034483,495070,136.0,20.0,9
5,1550312985,414003319,W,1550454300,39.25416666666667,WN470,2,W,136.0,9.0,29.41176470588235,141315,176.0,40.0,9
4,1550080487,414003320,W,1550457000,104.58694444444444,WN4510,2,W,156.0,3.0,-12.820512820512821,376513,136.0,-20.0,3
5,1550154437,414003320,W,1550457000,84.04527777777777,WN4510,2,W,136.0,3.0,14.705882352941176,302563,156.0,20.0,4
6,1550169743,414003320,W,1550457000,79.79361111111112,WN4510,2,W,156.0,4.0,12.820512820512821,287257,176.0,20.0,9
7,1550197432,414003320,W,1550457000,72.10222222222222,WN4510,2,W,176.0,9.0,-11.363636363636363,259568,156.0,-20.0,3
8,1550202436,414003320,W,1550457000,70.71222222222222,WN4510,2,W,156.0,3.0,12.820512820512821,254564,176.0,20.0,9
9,1550234836,414003320,W,1550457000,61.712222222222216,WN4510,2,W,176.0,9.0,-22.727272727272727,222164,136.0,-40.0,4
10,1550312985,414003320,W,1550457000,40.00416666666667,WN4510,2,W,136.0,4.0,29.41176470588235,144015,176.0,40.0,9
3,1549959228,414003321,W,1550440200,133.60333333333332,WN2239,2,W,279.0,4.0,77.06093189964157,480972,494.0,215.0,9
5,1550072237,414003321,W,1550440200,102.21194444444444,WN2239,2,W,494.0,9.0,-69.83805668016194,367963,149.0,-345.0,9
6,1550094579,414003321,W,1550440200,96.00583333333334,WN2239,2,W,149.0,9.0,254.36241610738256,345621,528.0,379.0,9
8,1550274112,414003321,W,1550440200,46.135555555555555,WN2239,2,W,528.0,9.0,-6.4393939393939394,166088,494.0,-34.0,9
1,1549959205,414003322,W,1550444400,134.77638888888887,WN575,2,W,229.0,9.0,26.200873362445414,485195,289.0,60.0,9
2,1549996627,414003322,W,1550444400,124.38138888888889,WN575,2,W,289.0,9.0,12.456747404844291,447773,325.0,36.0,9
3,1550072239,414003322,W,1550444400,103.37805555555556,WN575,2,W,325.0,9.0,-11.076923076923077,372161,289.0,-36.0,9
4,1550094584,414003322,W,1550444400,97.1711111111111,WN575,2,W,289.0,9.0,12.456747404844291,349816,325.0,36.0,9
6,1550197399,414003322,W,1550444400,68.6113888888889,WN575,2,W,325.0,9.0,-11.076923076923077,247001,289.0,-36.0,9
3,1550127477,414003323,W,1550471100,95.45083333333334,WN2162,2,W,0.0,0.0,inf,343623,528.0,528.0,3
6,1550176834,414003323,W,1550471100,81.74055555555556,WN2162,1,W,528.0,3.0,-100.0,294266,0.0,-528.0,0
7,1550186675,414003323,W,1550471100,79.00694444444444,WN2162,2,W,0.0,0.0,inf,284425,528.0,528.0,3
8,1550222052,414003323,W,1550471100,69.18,WN2162,1,W,528.0,3.0,-100.0,249048,0.0,-528.0,0
1,1549959205,414003324,W,1550482500,145.35972222222225,WN1387,2,W,229.0,9.0,26.200873362445414,523295,289.0,60.0,9
2,1549996653,414003324,W,1550482500,134.9575,WN1387,2,W,289.0,9.0,12.456747404844291,485847,325.0,36.0,9
3,1550072239,414003324,W,1550482500,113.96138888888889,WN1387,2,W,325.0,9.0,-11.076923076923077,410261,289.0,-36.0,9
4,1550094585,414003324,W,1550482500,107.75416666666666,WN1387,2,W,289.0,9.0,12.456747404844291,387915,325.0,36.0,9
6,1550197399,414003324,W,1550482500,79.19472222222223,WN1387,2,W,325.0,9.0,-11.076923076923077,285101,289.0,-36.0,9
1,1549959205,414003325,W,1550445000,134.94305555555556,WN1944,2,W,111.0,9.0,24.324324324324323,485795,138.0,27.0,9
5,1550312953,414003325,W,1550445000,36.679722222222225,WN1944,2,W,138.0,9.0,28.985507246376812,132047,178.0,40.0,9
1,1549959205,414003326,W,1550448900,136.02638888888887,WN976,2,W,111.0,5.0,24.324324324324323,489695,138.0,27.0,9
5,1550312953,414003326,W,1550448900,37.76305555555555,WN976,2,W,138.0,9.0,28.985507246376812,135947,178.0,40.0,9
1,1549976679,414003327,W,1550448900,131.1725,WN1417,2,W,140.0,9.0,14.285714285714286,472221,160.0,20.0,9
5,1550312256,414003327,W,1550448900,37.95666666666667,WN1417,2,W,160.0,9.0,11.875,136644,179.0,19.0,9
6,1550332307,414003327,W,1550448900,32.386944444444445,WN1417,2,W,179.0,9.0,25.69832402234637,116593,225.0,46.0,9
3,1549979877,414003328,W,1550454600,131.8675,WN957,2,W,157.0,5.0,13.375796178343949,474723,178.0,21.0,9
6,1550215610,414003328,W,1550454600,66.3861111111111,WN957,2,W,178.0,9.0,-11.797752808988765,238990,157.0,-21.0,3
7,1550220432,414003328,W,1550454600,65.04666666666667,WN957,2,W,157.0,3.0,13.375796178343949,234168,178.0,21.0,9
8,1550300909,414003328,W,1550454600,42.691944444444445,WN957,2,W,178.0,9.0,-22.471910112359552,153691,138.0,-40.0,4
9,1550312953,414003328,W,1550454600,39.34638888888889,WN957,2,W,138.0,4.0,28.985507246376812,141647,178.0,40.0,9
1,1549959199,414003329,W,1550453700,137.36138888888888,WN137,2,W,120.0,9.0,16.666666666666668,494501,140.0,20.0,9
2,1549962576,414003329,W,1550453700,136.42333333333332,WN137,2,W,140.0,9.0,14.285714285714286,491124,160.0,20.0,9
6,1550312256,414003329,W,1550453700,39.29,WN137,2,W,160.0,9.0,11.875,141444,179.0,19.0,9
3,1550133573,414003330,W,1550460000,90.67416666666666,WN200,2,W,203.0,9.0,7.8817733990147785,326427,219.0,16.0,9
5,1550274330,414003331,W,1550458500,51.15833333333333,WN435,2,W,140.0,3.0,14.285714285714286,184170,160.0,20.0,9
7,1550296944,414003331,W,1550458500,44.876666666666665,WN435,2,W,160.0,5.0,11.875,161556,179.0,19.0,9
1,1549971867,414003332,W,1550468400,137.92583333333332,WN849,2,W,138.0,9.0,13.768115942028986,496533,157.0,19.0,9
2,1550012218,414003332,W,1550468400,126.71722222222223,WN849,2,W,157.0,9.0,-12.101910828025478,456182,138.0,-19.0,3
3,1550031259,414003332,W,1550468400,121.42805555555556,WN849,2,W,138.0,3.0,13.768115942028986,437141,157.0,19.0,9
6,1550054691,414003332,W,1550468400,114.91916666666665,WN849,2,W,157.0,9.0,-12.101910828025478,413709,138.0,-19.0,3
7,1550066789,414003332,W,1550468400,111.5586111111111,WN849,2,W,138.0,3.0,13.768115942028986,401611,157.0,19.0,5
10,1550087549,414003332,W,1550468400,105.79194444444444,WN849,2,W,157.0,3.0,13.375796178343949,380851,178.0,21.0,9
18,1550179672,414003332,W,1550468400,80.20222222222222,WN849,2,W,178.0,9.0,-11.797752808988765,288728,157.0,-21.0,3
19,1550225854,414003332,W,1550468400,67.37388888888889,WN849,2,W,157.0,3.0,29.29936305732484,242546,203.0,46.0,9
21,1550332193,414003332,W,1550468400,37.83527777777778,WN849,1,W,203.0,5.0,-100.0,136207,0.0,-203.0,0
22,1550383897,414003332,W,1550468400,23.473055555555558,WN849,2,W,0.0,0.0,inf,84503,203.0,203.0,9
3,1550005164,414003333,W,1550464800,127.67666666666668,WN1419,2,W,179.0,4.0,-10.614525139664805,459636,160.0,-19.0,3
5,1550039656,414003333,W,1550464800,118.09555555555556,WN1419,2,W,160.0,4.0,11.875,425144,179.0,19.0,9
6,1550075455,414003333,W,1550464800,108.15138888888889,WN1419,2,W,179.0,9.0,-10.614525139664805,389345,160.0,-19.0,3
7,1550082007,414003333,W,1550464800,106.33138888888888,WN1419,2,W,160.0,3.0,11.875,382793,179.0,19.0,9
15,1550274330,414003333,W,1550464800,52.90833333333333,WN1419,2,W,179.0,3.0,25.69832402234637,190470,225.0,46.0,5
18,1550332307,414003333,W,1550464800,36.80361111111111,WN1419,2,W,225.0,4.0,-20.444444444444443,132493,179.0,-46.0,3
21,1550383279,414003333,W,1550464800,22.644722222222224,WN1419,1,W,179.0,4.0,-100.0,81521,0.0,-179.0,0
4,1550144274,414003334,W,1550470500,90.61833333333334,WN4546,2,W,178.0,9.0,14.044943820224718,326226,203.0,25.0,9
5,1550163239,414003334,W,1550470500,85.35027777777778,WN4546,2,W,203.0,9.0,-12.31527093596059,307261,178.0,-25.0,4
4,1550114646,414003336,W,1550489400,104.09833333333333,WN3991,2,W,274.0,4.0,-1.8248175182481752,374754,269.0,-5.0,3
5,1550119150,414003336,W,1550489400,102.84722222222221,WN3991,2,W,269.0,3.0,1.858736059479554,370250,274.0,5.0,5
6,1550133573,414003336,W,1550489400,98.84083333333334,WN3991,2,W,274.0,5.0,-1.8248175182481752,355827,269.0,-5.0,3
7,1550138266,414003336,W,1550489400,97.53722222222223,WN3991,2,W,269.0,3.0,1.858736059479554,351134,274.0,5.0,9
10,1550169717,414003336,W,1550489400,88.80083333333333,WN3991,1,W,274.0,4.0,-100.0,319683,0.0,-274.0,0
11,1550173935,414003336,W,1550489400,87.62916666666666,WN3991,2,W,0.0,0.0,inf,315465,274.0,274.0,3
14,1550215602,414003336,W,1550489400,76.055,WN3991,1,W,274.0,3.0,-100.0,273798,0.0,-274.0,0
16,1550394767,414003336,W,1550489400,26.286944444444444,WN3991,2,W,0.0,0.0,inf,94633,274.0,274.0,4
3,1550158064,414003337,W,1550470200,86.70444444444443,WN139,2,W,0.0,0.0,inf,312136,225.0,225.0,4
1,1549952142,414003338,W,1550475000,145.23833333333332,WN437,2,W,179.0,3.0,25.69832402234637,522858,225.0,46.0,9
3,1550100036,414003338,W,1550475000,104.15666666666667,WN437,2,W,225.0,9.0,-20.444444444444443,374964,179.0,-46.0,3
8,1550150703,414003338,W,1550475000,90.0825,WN437,2,W,179.0,3.0,25.69832402234637,324297,225.0,46.0,9
1,1549970243,414003340,W,1550451300,133.62694444444443,WN430,2,W,196.0,9.0,25.510204081632654,481057,246.0,50.0,9
1,1549959203,414003342,W,1550439600,133.44361111111112,WN453,2,W,278.0,9.0,50.719424460431654,480397,419.0,141.0,9
4,1550083464,414003343,W,1550474700,108.67666666666668,WN2221,1,W,419.0,3.0,-100.0,391236,0.0,-419.0,0
8,1550313263,414003344,W,1550439300,35.01027777777778,WN1260,2,W,201.0,9.0,43.78109452736319,126037,289.0,88.0,9
8,1550141308,414003345,W,1550465100,89.94222222222223,WN1947,2,W,289.0,4.0,-30.44982698961938,323792,201.0,-88.0,4
10,1550249305,414003345,W,1550465100,59.94305555555556,WN1947,2,W,201.0,3.0,43.78109452736319,215795,289.0,88.0,5
11,1550275549,414003345,W,1550465100,52.653055555555554,WN1947,2,W,289.0,5.0,-30.44982698961938,189551,201.0,-88.0,3
12,1550313263,414003345,W,1550465100,42.176944444444445,WN1947,2,W,201.0,3.0,43.78109452736319,151837,289.0,88.0,9
1,1549959202,414003346,W,1550442900,134.36055555555555,WN1719,2,W,120.0,9.0,16.666666666666668,483698,140.0,20.0,9
5,1550313839,414003346,W,1550442900,35.850277777777784,WN1719,2,W,140.0,9.0,28.571428571428573,129061,180.0,40.0,9
1,1549979875,414003347,W,1550447700,129.95138888888889,WN1841,2,W,160.0,9.0,12.5,467825,180.0,20.0,9
5,1550330635,414003347,W,1550447700,32.518055555555556,WN1841,2,W,180.0,9.0,27.77777777777778,117065,230.0,50.0,9
1,1549971887,414003348,W,1550451300,133.17027777777778,WN668,2,W,160.0,9.0,12.5,479413,180.0,20.0,9
5,1550313839,414003348,W,1550451300,38.18361111111111,WN668,2,W,180.0,9.0,27.77777777777778,137461,230.0,50.0,9
1,1549959228,414003349,W,1550444100,134.68666666666667,WN1368,2,W,114.0,9.0,17.54385964912281,484872,134.0,20.0,9
5,1550314052,414003349,W,1550444100,36.12444444444444,WN1368,2,W,134.0,9.0,29.850746268656717,130048,174.0,40.0,9
1,1549959204,414003350,W,1550443800,134.61,WN1451,2,W,120.0,9.0,50.0,484596,180.0,60.0,9
